<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:12b955ae67c50794c9fef685a148393e895c2ada5eaf25ea0d980a7e9179c4b5
size 419352
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear,STATENAME,MANDINAME
2017-01-08,2017-02-20,43.42094606589315,41.80380140754434,85.2247474734375,Anomaly,UTTAR PRADESH,AURAIYA
2017-01-08,2017-02-20,5.0241494693073925,1.0673593670897978,6.091508836397191,Normal,UTTAR PRADESH,KANNAUJ
2017-01-08,2017-02-20,16.558008120595826,5.679384782171638,19.657847448222004,Normal,UTTAR PRADESH,BARABANKI
2017-01-08,2017-02-20,19.117468223880017,8.990351696236678,14.946584175165924,Normal,KARNATAKA,MULABAGILU
2017-01-08,2017-02-20,10.787457874793391,7.048821512167129,17.83627938696052,Normal,KARNATAKA,SRINIVASAPUR
2017-01-08,2017-02-20,85.10192033382695,52.16648533812313,137.2684056719501,Normal,KARNATAKA,CHINTAMANI
2017-01-08,2017-02-20,557.6365760629052,78.66566777094611,599.1806529247605,Normal,NCT OF DELHI,AZADPUR
2017-01-08,2017-02-20,38.56578341916475,20.05470582665168,29.00319865221135,Normal,UTTAR PRADESH,GONDA
2017-01-08,2017-02-20,83.79134919225486,22.20869672414092,103.89889607708469,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-01-08,2017-02-20,1.963005048033429,0.46380772068509885,1.6663510073516414,Normal,UTTAR PRADESH,PUKHRAYAN
2017-01-08,2017-02-20,82.1043244752767,18.722380000264874,84.05965905206855,Normal,UTTAR PRADESH,LUCKNOW
2017-01-08,2017-02-20,182.85302978415982,27.91921296240404,167.70456694658623,Normal,MAHARASHTRA,PUNE
2017-01-08,2017-02-20,18.98830250122867,4.298650961197615,21.46168341118512,Normal,KARNATAKA,CHICKKABALLAPURA
2017-01-08,2017-02-20,40.04034090909091,17.617613636363636,41.71590909090909,Normal,UTTAR PRADESH,FAIZABAD
2017-01-08,2017-02-20,295.04363760307797,102.13806775827842,192.90556984479954,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-01-15,2017-02-27,291.54032203364693,109.52781745745051,182.01250457619633,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2017-01-15,2017-02-27,5.140295781410381,1.3640576268926943,6.504353408303075,Normal,UTTAR PRADESH,KANNAUJ
2017-01-15,2017-02-27,16.84745440332402,5.426268864143653,19.535086903831306,Normal,UTTAR PRADESH,BARABANKI
2017-01-15,2017-02-27,19.91292276933456,9.103988059873041,12.719311447893197,Normal,KARNATAKA,MULABAGILU
2017-01-15,2017-02-27,9.764730601561068,5.742003330348947,15.359006658677691,Normal,KARNATAKA,SRINIVASAPUR
2017-01-15,2017-02-27,87.9873303649292,55.05189536922537,143.03922573415457,Normal,KARNATAKA,CHINTAMANI
2017-01-15,2017-02-27,563.0064624265414,72.89350868003702,606.7476983793057,Normal,NCT OF DELHI,AZADPUR
2017-01-15,2017-02-27,37.989455813682966,19.34882925563381,27.720994475711688,Normal,UTTAR PRADESH,GONDA
2017-01-15,2017-02-27,82.68726478549955,19.51875373121138,99.02532322285437,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-01-15,2017-02-27,2.1214420977489756,0.5177624463476153,1.6884469674526519,Normal,UTTAR PRADESH,PUKHRAYAN
2017-01-15,2017-02-27,39.107751621140636,37.46472312409233,76.57247474523295,Normal,UTTAR PRADESH,AURAIYA
2017-01-15,2017-02-27,81.9098882450371,16.37136168504994,79.1594229552257,Normal,UTTAR PRADESH,LUCKNOW
2017-01-15,2017-02-27,184.9337805784392,31.20820002526006,170.6615230805996,Normal,MAHARASHTRA,PUNE
2017-01-15,2017-02-27,18.597140885001398,3.6428428803642814,19.638956138389663,Normal,KARNATAKA,CHICKKABALLAPURA
2017-01-15,2017-02-27,48.28316556282832,19.602061709898944,43.80383112565666,Normal,UTTAR PRADESH,FAIZABAD
2017-01-22,2017-03-06,95.97190740821733,63.17283604887716,159.1447434570945,Anomaly,KARNATAKA,CHINTAMANI
2017-01-22,2017-03-06,293.965437522251,108.65372645292994,185.31171106932103,Anomaly,KARNATAKA,MYSORE (BANDIPALYA)
2017-01-22,2017-03-06,5.53768346602328,1.725536220801048,7.263219686824328,Normal,UTTAR PRADESH,KANNAUJ
2017-01-22,2017-03-06,17.330750910214316,5.755945841853258,19.825333115703934,Normal,UTTAR PRADESH,BARABANKI
2017-01-22,2017-03-06,22.953473036615524,10.898799690657201,12.054673345958323,Normal,KARNATAKA,MULABAGILU
2017-01-22,2017-03-06,10.03235583424054,5.3050831084829655,15.121529851309363,Normal,KARNATAKA,SRINIVASAPUR
2017-01-22,2017-03-06,569.090369176134,80.41536917613395,608.6500565340862,Normal,NCT OF DELHI,AZADPUR
2017-01-22,2017-03-06,30.085257061968047,12.847829157601831,26.545826125740874,Normal,UTTAR PRADESH,GONDA
2017-01-22,2017-03-06,83.02817387662171,16.621026458697177,96.35486867782598,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-01-22,2017-03-06,2.2639120560843136,0.5598536168268923,1.7698863617329545,Normal,UTTAR PRADESH,PUKHRAYAN
2017-01-22,2017-03-06,32.1187995696011,30.50102366104852,62.61982323064962,Normal,UTTAR PRADESH,AURAIYA
2017-01-22,2017-03-06,77.40420642685527,9.399770775959034,81.09124113704388,Normal,UTTAR PRADESH,LUCKNOW
2017-01-22,2017-03-06,190.5163952502521,28.37034504910361,180.30926545584157,Normal,MAHARASHTRA,PUNE
2017-01-22,2017-03-06,18.803639144447917,3.513058033614068,19.59154367644571,Normal,KARNATAKA,CHICKKABALLAPURA
2017-01-22,2017-03-06,62.060438290101054,19.76342534626258,51.98110385292939,Normal,UTTAR PRADESH,FAIZABAD
2017-01-29,2017-03-13,5.869810737738882,1.9453458797391543,7.815156617478036,Normal,UTTAR PRADESH,KANNAUJ
2017-01-29,2017-03-13,17.27108801808276,5.596023086579159,19.57165655920737,Normal,UTTAR PRADESH,BARABANKI
2017-01-29,2017-03-13,23.647693673986456,10.761330037622821,12.886363636363637,Normal,KARNATAKA,MULABAGILU
2017-01-29,2017-03-13,11.222320415389946,4.83595678054146,15.524186286335446,Normal,KARNATAKA,SRINIVASAPUR
2017-01-29,2017-03-13,100.96954028138974,68.535975237576,169.50551551896575,Normal,KARNATAKA,CHINTAMANI
2017-01-29,2017-03-13,584.1128316232629,71.15307746764618,589.3438450647076,Normal,NCT OF DELHI,AZADPUR
2017-01-29,2017-03-13,30.961375560287365,13.366104519601405,24.736972047815865,Normal,UTTAR PRADESH,GONDA
2017-01-29,2017-03-13,85.97665769356853,17.002088096858316,90.20638176626505,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-01-29,2017-03-13,2.3517502603429135,0.6263714730323073,1.7405303018939393,Normal,UTTAR PRADESH,PUKHRAYAN
2017-01-29,2017-03-13,24.082704256522735,22.396746529788327,46.47945078631106,Normal,UTTAR PRADESH,AURAIYA
2017-01-29,2017-03-13,79.87867494068631,11.72534603817328,80.61923799342213,Normal,UTTAR PRADESH,LUCKNOW
2017-01-29,2017-03-13,191.0420805815872,24.18891420637169,188.8479033687813,Normal,MAHARASHTRA,PUNE
2017-01-29,2017-03-13,18.43503824309304,3.764755433461036,18.951912902210527,Normal,KARNATAKA,CHICKKABALLAPURA
2017-01-29,2017-03-13,77.49793829010105,19.973652618989856,61.9742856711112,Normal,UTTAR PRADESH,FAIZABAD
2017-01-29,2017-03-13,281.33939385486025,99.45886627070658,184.00667794541462,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-02-05,2017-03-20,6.248670506544735,1.896473538029582,8.138325862756135,Normal,UTTAR PRADESH,KANNAUJ
2017-02-05,2017-03-20,17.096244946301603,4.856093431513725,18.55385352896684,Normal,UTTAR PRADESH,BARABANKI
2017-02-05,2017-03-20,26.307793181499882,11.944156817863519,14.363636363636363,Normal,KARNATAKA,MULABAGILU
2017-02-05,2017-03-20,13.870047688117218,4.551865871450551,16.524186286335446,Normal,KARNATAKA,SRINIVASAPUR
2017-02-05,2017-03-20,102.60486439195144,78.37792385428703,180.98278824623847,Normal,KARNATAKA,CHINTAMANI
2017-02-05,2017-03-20,589.2029752666066,68.11481202008085,583.7139050786678,Normal,NCT OF DELHI,AZADPUR
2017-02-05,2017-03-20,23.7559686537349,7.3774331505066835,24.748335684179498,Normal,UTTAR PRADESH,GONDA
2017-02-05,2017-03-20,93.18151880514523,23.40518153116229,78.92797267578212,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-02-05,2017-03-20,2.343227533070186,0.6633032912141256,1.6950757564393937,Normal,UTTAR PRADESH,PUKHRAYAN
2017-02-05,2017-03-20,17.049812842436868,15.413223802144392,32.46303664458126,Normal,UTTAR PRADESH,AURAIYA
2017-02-05,2017-03-20,79.7544104524887,14.258701435461813,73.41616356248143,Normal,UTTAR PRADESH,LUCKNOW
2017-02-05,2017-03-20,197.42219180593386,23.65208427952103,192.49563064150854,Normal,MAHARASHTRA,PUNE
2017-02-05,2017-03-20,19.16173959324252,3.705091842385565,20.383731084028707,Normal,KARNATAKA,CHICKKABALLAPURA
2017-02-05,2017-03-20,99.27975647191924,23.75092534626258,84.91974021656576,Normal,UTTAR PRADESH,FAIZABAD
2017-02-05,2017-03-20,283.9079770413363,103.75472218445537,185.14304158177825,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-02-12,2017-03-27,104.03958434488577,86.82956753771634,190.86915188260215,Anomaly,KARNATAKA,CHINTAMANI
2017-02-12,2017-03-27,6.321485224387172,1.817066033950301,7.791229902655124,Normal,UTTAR PRADESH,KANNAUJ
2017-02-12,2017-03-27,16.465594693255202,4.624874997075278,17.691984841481993,Normal,UTTAR PRADESH,BARABANKI
2017-02-12,2017-03-27,29.568181818181817,14.227272727272727,15.340909090909092,Normal,KARNATAKA,MULABAGILU
2017-02-12,2017-03-27,17.881411324985905,5.017774961854592,18.433277195426356,Normal,KARNATAKA,SRINIVASAPUR
2017-02-12,2017-03-27,584.3302479938794,75.48640292917175,593.7014050786679,Normal,NCT OF DELHI,AZADPUR
2017-02-12,2017-03-27,23.307151807917478,7.617159087233194,24.539244775088594,Normal,UTTAR PRADESH,GONDA
2017-02-12,2017-03-27,99.58175629864408,27.918243701355937,85.75036324856549,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-02-12,2017-03-27,2.262261623766209,0.6107464728192392,1.6751893923768935,Normal,UTTAR PRADESH,PUKHRAYAN
2017-02-12,2017-03-27,13.832715699308357,12.23890680335371,26.071622502662066,Normal,UTTAR PRADESH,AURAIYA
2017-02-12,2017-03-27,82.44616882699908,16.79136890088128,69.59798174429962,Normal,UTTAR PRADESH,LUCKNOW
2017-02-12,2017-03-27,199.84595814968176,24.569470212808184,196.15630792663424,Normal,MAHARASHTRA,PUNE
2017-02-12,2017-03-27,19.619106703326203,2.9654892549313727,19.31270835688915,Normal,KARNATAKA,CHICKKABALLAPURA
2017-02-12,2017-03-27,115.74907465373741,28.586152618989853,110.16519476202028,Normal,UTTAR PRADESH,FAIZABAD
2017-02-12,2017-03-27,287.1536258726053,104.25037101572438,187.89304158177822,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-02-19,2017-04-03,36.09090909090909,19.136363636363637,16.954545454545453,Anomaly,KARNATAKA,MULABAGILU
2017-02-19,2017-04-03,10.990589076423095,9.410578881210562,20.40116795763366,Anomaly,UTTAR PRADESH,AURAIYA
2017-02-19,2017-04-03,6.148701132992286,1.722236488555415,7.18372990210967,Normal,UTTAR PRADESH,KANNAUJ
2017-02-19,2017-04-03,13.813751248105076,3.0283346049552,16.023146458757246,Normal,UTTAR PRADESH,BARABANKI
2017-02-19,2017-04-03,24.12572950680409,6.864365870945502,21.092368104517263,Normal,KARNATAKA,SRINIVASAPUR
2017-02-19,2017-04-03,110.57367525397667,95.7500220831709,206.32369733714756,Normal,KARNATAKA,CHINTAMANI
2017-02-19,2017-04-03,599.4734298120612,77.46935747462629,606.0570868968498,Normal,NCT OF DELHI,AZADPUR
2017-02-19,2017-04-03,22.483640698621954,7.827702281529898,23.926276860089775,Normal,UTTAR PRADESH,GONDA
2017-02-19,2017-04-03,105.60320454763358,30.283159088184608,94.88741559014376,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-02-19,2017-04-03,2.114534322697315,0.572867657167012,1.5842803014678026,Normal,UTTAR PRADESH,PUKHRAYAN
2017-02-19,2017-04-03,88.69312499093837,18.92468870118422,70.34798174429962,Normal,UTTAR PRADESH,LUCKNOW
2017-02-19,2017-04-03,200.32261555028353,25.296127613409986,195.8650788659506,Normal,MAHARASHTRA,PUNE
2017-02-19,2017-04-03,20.764561248644387,3.2654892552722816,19.42179926570733,Normal,KARNATAKA,CHICKKABALLAPURA
2017-02-19,2017-04-03,125.1115746537374,31.453198073535305,133.15724021656575,Normal,UTTAR PRADESH,FAIZABAD
2017-02-19,2017-04-03,282.40676976874613,100.50919666901183,186.88735982463157,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-02-26,2017-04-10,5.993690832164784,1.4176807329779146,6.6059820275228525,Normal,UTTAR PRADESH,KANNAUJ
2017-02-26,2017-04-10,12.392972027251936,2.6530099299827388,14.227042562931643,Normal,UTTAR PRADESH,BARABANKI
2017-02-26,2017-04-10,43.29545454545455,20.704545454545453,22.931818181818183,Normal,KARNATAKA,MULABAGILU
2017-02-26,2017-04-10,34.06818181818182,11.25,25.204545454545453,Normal,KARNATAKA,SRINIVASAPUR
2017-02-26,2017-04-10,129.0709174944938,109.40635523277892,238.47727272727272,Normal,KARNATAKA,CHINTAMANI
2017-02-26,2017-04-10,604.8779752666065,82.7568574746263,598.7934505332133,Normal,NCT OF DELHI,AZADPUR
2017-02-26,2017-04-10,22.94641998663108,8.051286629884409,23.749004132817046,Normal,UTTAR PRADESH,GONDA
2017-02-26,2017-04-10,114.05684420479542,30.795428521454564,104.01060399594476,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-02-26,2017-04-10,1.952602532857118,0.5302540491449967,1.4706439378314393,Normal,UTTAR PRADESH,PUKHRAYAN
2017-02-26,2017-04-10,9.061296146877643,7.436462719846927,16.497758866724567,Normal,UTTAR PRADESH,AURAIYA
2017-02-26,2017-04-10,92.24413894663445,19.637879344209626,72.98125960242483,Normal,UTTAR PRADESH,LUCKNOW
2017-02-26,2017-04-10,195.89159144906807,22.47874312414751,194.46127018041295,Normal,MAHARASHTRA,PUNE
2017-02-26,2017-04-10,22.660411809546346,3.157517482817291,22.27789432633701,Normal,KARNATAKA,CHICKKABALLAPURA
2017-02-26,2017-04-10,124.81498374464651,31.42251625535349,141.83451294383846,Normal,UTTAR PRADESH,FAIZABAD
2017-02-26,2017-04-10,286.1115207184217,98.10238110531499,192.99892633800408,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-03-05,2017-04-17,5.620755734197241,1.0936742064125051,5.909040402989898,Normal,UTTAR PRADESH,KANNAUJ
2017-03-05,2017-04-17,10.442910110127228,2.2984025583125773,12.599646001409502,Normal,UTTAR PRADESH,BARABANKI
2017-03-05,2017-04-17,52.06818181818182,21.15909090909091,37.11363636363637,Normal,KARNATAKA,MULABAGILU
2017-03-05,2017-04-17,45.59090909090909,16.045454545454547,31.977272727272727,Normal,KARNATAKA,SRINIVASAPUR
2017-03-05,2017-04-17,149.2186447672211,125.62226432368801,274.84090909090907,Normal,KARNATAKA,CHINTAMANI
2017-03-05,2017-04-17,591.2581269083405,75.34488765107427,578.4298901803176,Normal,NCT OF DELHI,AZADPUR
2017-03-05,2017-04-17,23.613658439014433,7.968525081699579,24.174390127924653,Normal,UTTAR PRADESH,GONDA
2017-03-05,2017-04-17,121.27275329570453,32.21588306690911,112.0787858141266,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-03-05,2017-04-17,1.8440340896051135,0.5716856063702652,1.3229166651041664,Normal,UTTAR PRADESH,PUKHRAYAN
2017-03-05,2017-04-17,7.278057542546273,5.695837688746478,12.973895231292751,Normal,UTTAR PRADESH,AURAIYA
2017-03-05,2017-04-17,96.9434453064659,24.084676879925485,72.85876842654042,Normal,UTTAR PRADESH,LUCKNOW
2017-03-05,2017-04-17,189.72936722682024,23.803953778503,189.9113923231599,Normal,MAHARASHTRA,PUNE
2017-03-05,2017-04-17,25.90429292868466,3.913636363678977,26.424747473704546,Normal,KARNATAKA,CHICKKABALLAPURA
2017-03-05,2017-04-17,110.9428671499656,31.30826921367078,130.17386363636365,Normal,UTTAR PRADESH,FAIZABAD
2017-03-05,2017-04-17,285.47221021873816,89.26493540719025,201.1970615364452,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-03-12,2017-04-24,5.180347184125252,0.9163338385848347,5.291291485090239,Normal,UTTAR PRADESH,KANNAUJ
2017-03-12,2017-04-24,9.433659238771384,2.215288050593096,11.541371531425087,Normal,UTTAR PRADESH,BARABANKI
2017-03-12,2017-04-24,64.43668829684606,28.17694806679032,60.22727272727273,Normal,KARNATAKA,MULABAGILU
2017-03-12,2017-04-24,55.27133471379016,18.884971077426524,39.61363636363637,Normal,KARNATAKA,SRINIVASAPUR
2017-03-12,2017-04-24,170.49137203994835,140.94044614186984,311.4318181818182,Normal,KARNATAKA,CHINTAMANI
2017-03-12,2017-04-24,582.6706269083405,69.80511492380153,580.4901174530447,Normal,NCT OF DELHI,AZADPUR
2017-03-12,2017-04-24,24.43583280413302,8.272517628159074,25.266466130411832,Normal,UTTAR PRADESH,GONDA
2017-03-12,2017-04-24,127.79845209386913,32.659881237873286,116.28548644132702,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-03-12,2017-04-24,1.8743371199081438,0.6000946967111742,1.3248106050662878,Normal,UTTAR PRADESH,PUKHRAYAN
2017-03-12,2017-04-24,5.995387088213888,4.5012354158061365,10.496622504020024,Normal,UTTAR PRADESH,AURAIYA
2017-03-12,2017-04-24,97.21242247159402,24.60940600866503,72.60301646292899,Normal,UTTAR PRADESH,LUCKNOW
2017-03-12,2017-04-24,184.81588137854456,25.219772652973884,185.45992364406456,Normal,MAHARASHTRA,PUNE
2017-03-12,2017-04-24,31.41437715303964,6.407162102992301,34.24653925555467,Normal,KARNATAKA,CHICKKABALLAPURA
2017-03-12,2017-04-24,95.91724138873296,29.429349520357956,119.2965909090909,Normal,UTTAR PRADESH,FAIZABAD
2017-03-12,2017-04-24,288.75884227720957,81.39043407249585,212.4718312932474,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-03-19,2017-05-01,176.86742424214015,140.54166666695076,317.40909090909093,Anomaly,KARNATAKA,CHINTAMANI
2017-03-19,2017-05-01,97.91107486231387,21.865299072490664,76.04577578982318,Anomaly,UTTAR PRADESH,LUCKNOW
2017-03-19,2017-05-01,4.614248699560857,1.041523232240138,4.850382394181148,Normal,UTTAR PRADESH,KANNAUJ
2017-03-19,2017-05-01,9.343195495020206,2.951473805863565,12.209820815671652,Normal,UTTAR PRADESH,BARABANKI
2017-03-19,2017-05-01,73.0503246604824,36.426948066790324,81.25,Normal,KARNATAKA,MULABAGILU
2017-03-19,2017-05-01,59.5326983501538,19.464516531971977,45.31818181818182,Normal,KARNATAKA,SRINIVASAPUR
2017-03-19,2017-05-01,565.058931648714,65.23158291070081,576.576954206519,Normal,NCT OF DELHI,AZADPUR
2017-03-19,2017-05-01,21.590407906222637,5.051169633323998,25.584759357728448,Normal,UTTAR PRADESH,GONDA
2017-03-19,2017-05-01,123.97443181634183,22.392992424491496,126.84090908988637,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-03-19,2017-05-01,1.9422032816505679,0.5770517675445076,1.4119318177556819,Normal,UTTAR PRADESH,PUKHRAYAN
2017-03-19,2017-05-01,4.922625979815373,3.485292489225804,8.407918469041176,Normal,UTTAR PRADESH,AURAIYA
2017-03-19,2017-05-01,174.24098256630214,26.241901095119967,176.57760781942275,Normal,MAHARASHTRA,PUNE
2017-03-19,2017-05-01,35.6973040783499,8.112871541318404,40.871539255554666,Normal,KARNATAKA,CHICKKABALLAPURA
2017-03-19,2017-05-01,74.06610502509662,23.96003133853976,97.81022727272726,Normal,UTTAR PRADESH,FAIZABAD
2017-03-19,2017-05-01,290.67401464151567,70.28172880281373,220.74926973965867,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-03-26,2017-05-08,187.1477272725142,146.44318181796874,333.59090909048297,Anomaly,KARNATAKA,CHINTAMANI
2017-03-26,2017-05-08,4.039161254445694,1.1322943726830554,4.581569263373067,Normal,UTTAR PRADESH,KANNAUJ
2017-03-26,2017-05-08,8.987040192158227,2.9788412303013017,11.876108694938223,Normal,UTTAR PRADESH,BARABANKI
2017-03-26,2017-05-08,77.46168829657331,40.76558443069941,96.70454545454545,Normal,KARNATAKA,MULABAGILU
2017-03-26,2017-05-08,61.93433187265135,21.517428464019876,50.25,Normal,KARNATAKA,SRINIVASAPUR
2017-03-26,2017-05-08,526.0732886032764,54.792620487632774,525.3499862974618,Normal,NCT OF DELHI,AZADPUR
2017-03-26,2017-05-08,21.426727622055225,4.9228044629459555,25.292713903182996,Normal,UTTAR PRADESH,GONDA
2017-03-26,2017-05-08,120.36038960881052,20.495670995659165,132.23863636261365,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-03-26,2017-05-08,1.9033775237907193,0.5874684344952652,1.374053029308712,Normal,UTTAR PRADESH,PUKHRAYAN
2017-03-26,2017-05-08,4.069805194021851,2.655663780385488,6.725468974407338,Normal,UTTAR PRADESH,AURAIYA
2017-03-26,2017-05-08,90.46994559394356,17.84609537317968,73.49885022076388,Normal,UTTAR PRADESH,LUCKNOW
2017-03-26,2017-05-08,157.56343369338003,28.179975559351057,171.5192032615698,Normal,MAHARASHTRA,PUNE
2017-03-26,2017-05-08,39.682287844178184,9.18308258040663,46.66537042410755,Normal,KARNATAKA,CHICKKABALLAPURA
2017-03-26,2017-05-08,53.94678684327843,17.274804065812493,70.63068181818181,Normal,UTTAR PRADESH,FAIZABAD
2017-03-26,2017-05-08,279.271357524952,52.66454000616876,227.00925596519454,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-04-02,2017-05-15,192.8068181816051,147.78409090887783,340.59090909048297,Anomaly,KARNATAKA,CHINTAMANI
2017-04-02,2017-05-15,3.676393397597305,1.1842667754121252,4.676569263918522,Normal,UTTAR PRADESH,KANNAUJ
2017-04-02,2017-05-15,9.102570495472621,3.42391698816115,12.436714756112467,Normal,UTTAR PRADESH,BARABANKI
2017-04-02,2017-05-15,78.65487011475513,42.84512988524486,111.02272727272727,Normal,KARNATAKA,MULABAGILU
2017-04-02,2017-05-15,61.297968236287716,21.903792100383512,55.63636363636363,Normal,KARNATAKA,SRINIVASAPUR
2017-04-02,2017-05-15,481.548114820141,50.25074881622257,467.0644114584638,Normal,NCT OF DELHI,AZADPUR
2017-04-02,2017-05-15,21.53042079023402,4.600361267488392,25.073963875904234,Normal,UTTAR PRADESH,GONDA
2017-04-02,2017-05-15,124.1310507660341,26.42542306112531,141.93904958530337,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-04-02,2017-05-15,1.8870422957544977,0.5884627528723959,1.3754734823271781,Normal,UTTAR PRADESH,PUKHRAYAN
2017-04-02,2017-05-15,3.4028228707579626,1.994363275303417,5.3971861460613795,Normal,UTTAR PRADESH,AURAIYA
2017-04-02,2017-05-15,82.48788146825015,14.364031247486253,70.40108756889835,Normal,UTTAR PRADESH,LUCKNOW
2017-04-02,2017-05-15,150.0439054775611,27.512100236247377,167.28056689793343,Normal,MAHARASHTRA,PUNE
2017-04-02,2017-05-15,41.94424807155888,9.567485989261398,50.8299158790021,Normal,KARNATAKA,CHICKKABALLAPURA
2017-04-02,2017-05-15,33.63144593418751,10.914008611267036,43.845454545454544,Normal,UTTAR PRADESH,FAIZABAD
2017-04-02,2017-05-15,270.6636973222037,41.261425257965925,229.80471051064913,Normal,KARNATAKA,MYSORE (BANDIPALYA)
2017-04-09,2017-05-22,193.88636363615058,149.06818181796874,342.95454545411934,Anomaly,KARNATAKA,CHINTAMANI
2017-04-09,2017-05-22,3.2988624054109796,1.2624176014076172,4.561280006818596,Normal,UTTAR PRADESH,KANNAUJ
2017-04-09,2017-05-22,9.722604177107417,4.005903509051605,13.638734958637718,Normal,UTTAR PRADESH,BARABANKI
2017-04-09,2017-05-22,73.8594155693006,41.845129885244866,115.4090909090909,Normal,KARNATAKA,MULABAGILU
2017-04-09,2017-05-22,56.991150054469536,20.983337554928966,60.5,Normal,KARNATAKA,SRINIVASAPUR
2017-04-09,2017-05-22,469.4649761188053,56.91116024483106,446.20949769215616,Normal,NCT OF DELHI,AZADPUR
2017-04-09,2017-05-22,22.010120677259543,4.118856568188965,25.81079542726669,Normal,UTTAR PRADESH,GONDA
2017-04-09,2017-05-22,125.86265438947244,26.71034836328877,143.89359504039425,Normal,UTTAR PRADESH,KANPUR(GRAIN)
2017-04-09,2017-05-22,1.8330650230272254,0.5344854801451233,1.43229166414536,Normal,UTTAR PRADESH,PUKHRAYAN
2017-04-09,2017-05-22,3.082384107707536,1.682131583275718,4.764515690983254,Normal,UTTAR PRADESH,AURAIYA
2017-04-09,2017-05-22,74.74104771225112,12.568657167794273,65.22235516531858,Normal,UTTAR PRADESH,LUCKNOW
2017-04-09,2017-05-22,144.48423630907837,29.250876043400503,164.2123850797516,Normal,MAHARASHTRA,PUNE
2017-04-09,2017-05-22,46.126066253377054,14.419758716534124,52.35264315172936,Normal,KARNATAKA,CHICKKABALLAPURA
2017-04-09,2017-05-22,23.790536843278417,5.41173588399431,27.602272727272727,Normal,UTTAR PRADESH,FAIZABAD
