<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9d55da8051e1e9e1aabadd36c514577c6f2d809d2697751fa399dfdf051eb333
size 132961
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,12/02/2015,70,Other,550,600,575
,13/02/2015,65,Other,550,600,570
,16/02/2015,70,Other,500,580,540
,19/02/2015,77.5,Other,500,550,530
,20/02/2015,80,Other,500,550,520
,21/02/2015,90,Other,525,590,560
,23/02/2015,75,Other,500,550,520
,24/02/2015,20,Other,530,590,560
,26/02/2015,77.5,Other,525,590,560
,27/02/2015,85,Other,500,600,540
,28/02/2015,80,Other,500,550,510
Jhijhank,20/02/2015,100,Desi,NR,NR,580
,27/02/2015,80,Desi,NR,NR,615
Kamlaganj,06/02/2015,220,Local,NR,NR,450
,13/02/2015,250,Local,NR,NR,410
,20/02/2015,350,Local,NR,NR,380
,27/02/2015,500,Local,NR,NR,300
Kannauj,01/02/2015,620,Desi,NR,NR,600
,02/02/2015,650,Desi,NR,NR,600
,04/02/2015,3.6,Desi,NR,NR,980
,05/02/2015,600,Desi,NR,NR,590
,06/02/2015,550,Desi,NR,NR,590
,07/02/2015,545,Desi,NR,NR,600
,08/02/2015,570,Desi,NR,NR,600
,09/02/2015,530,Desi,NR,NR,610
,11/02/2015,505,Desi,NR,NR,600
,12/02/2015,485,Desi,NR,NR,600
,13/02/2015,493,Desi,NR,NR,550
,14/02/2015,500,Desi,NR,NR,550
,16/02/2015,500,Desi,NR,NR,500
,18/02/2015,505,Desi,NR,NR,500
,19/02/2015,500,Desi,NR,NR,490
,21/02/2015,455,Desi,NR,NR,490
,22/02/2015,466,Desi,NR,NR,480
,23/02/2015,410,Desi,NR,NR,500
,26/02/2015,365,Desi,NR,NR,510
,27/02/2015,350,Desi,NR,NR,510
,28/02/2015,390,Desi,NR,NR,490
Kanpur(Grain),02/02/2015,3900,Desi,NR,NR,620
,03/02/2015,4000,Desi,NR,NR,620
,04/02/2015,4100,Desi,NR,NR,600
,05/02/2015,4250,Desi,NR,NR,630
,06/02/2015,4200,Desi,NR,NR,640
,07/02/2015,5240,Desi,NR,NR,625
,09/02/2015,5200,Desi,NR,NR,650
,10/02/2015,4800,Desi,NR,NR,660
,11/02/2015,4850,Desi,NR,NR,645
,12/02/2015,5440,Desi,NR,NR,630
,13/02/2015,5500,Desi,NR,NR,600
,16/02/2015,5520,Desi,NR,NR,590
,17/02/2015,5400,Desi,NR,NR,615
,18/02/2015,5250,Desi,NR,NR,625
,19/02/2015,4200,Desi,NR,NR,600
,20/02/2015,4560,Desi,NR,NR,590
,21/02/2015,4600,Desi,NR,NR,580
,23/02/2015,4200,Desi,NR,NR,570
,24/02/2015,3000,Desi,NR,NR,565
,25/02/2015,2200,Desi,NR,NR,570
,26/02/2015,2000,Desi,NR,NR,560
,27/02/2015,1850,Desi,NR,NR,590
Karnailganj,20/02/2015,16,Desi,600,650,620
,25/02/2015,15,Desi,550,600,580
Karvi,01/02/2015,21,Other,575,675,625
,02/02/2015,22.5,Other,560,665,610
,03/02/2015,23.5,Other,550,685,615
,04/02/2015,22.5,Other,550,675,620
,06/02/2015,24,Other,550,650,600
,07/02/2015,22.5,Other,560,660,610
,08/02/2015,20,Other,570,670,620
,09/02/2015,24,Other,560,660,610
,10/02/2015,22,Other,575,675,625
,11/02/2015,25,Other,550,675,615
,13/02/2015,22.5,Other,550,680,620
,14/02/2015,23.5,Other,550,685,615
,15/02/2015,24.5,Other,540,675,610
,16/02/2015,25,Other,550,650,600
,17/02/2015,23,Other,540,650,620
,18/02/2015,21,Other,545,665,625
,20/02/2015,23,Other,550,675,600
,21/02/2015,25.5,Other,500,650,580
,22/02/2015,27,Other,500,650,585
,23/02/2015,24,Other,510,675,590
,24/02/2015,23.5,Other,500,675,600
,25/02/2015,22.5,Other,500,680,600
,27/02/2015,23,Other,510,685,605
,28/02/2015,22.5,Other,560,660,610
Kasganj,01/02/2015,18,Desi,520,550,535
,03/02/2015,16,Desi,525,560,545
,04/02/2015,17.5,Desi,500,545,530
,05/02/2015,18,Desi,510,550,535
,06/02/2015,17,Desi,500,560,540
,07/02/2015,18,Desi,510,550,535
,08/02/2015,16.5,Desi,510,540,530
,10/02/2015,18.5,Desi,500,540,525
,11/02/2015,17.5,Desi,500,535,520
,12/02/2015,19,Desi,500,540,515
,13/02/2015,17,Desi,500,540,520
,14/02/2015,22.5,Desi,490,525,510
,15/02/2015,24,Desi,480,520,500
,17/02/2015,25,Desi,490,520,510
,18/02/2015,65,Desi,470,510,500
,19/02/2015,55,Desi,465,500,490
,20/02/2015,62.5,Desi,460,500,480
,21/02/2015,65,Desi,480,525,500
,22/02/2015,25,Desi,500,540,520
,24/02/2015,195,Desi,480,515,500
,25/02/2015,152.5,Desi,490,520,510
,26/02/2015,167.5,Desi,480,515,500
,27/02/2015,340,Desi,460,500,480
,28/02/2015,285,Desi,465,500,485
Khaga,01/02/2015,12,Potato,560,630,600
,02/02/2015,9,Potato,570,640,610
,03/02/2015,10,Potato,530,610,570
,04/02/2015,8,Potato,520,630,590
,06/02/2015,6,Potato,540,640,600
,07/02/2015,11,Potato,530,620,580
,08/02/2015,9,Potato,550,640,610
,09/02/2015,7,Potato,570,650,620
,10/02/2015,10.5,Potato,550,640,600
,13/02/2015,6,Potato,590,660,630
,14/02/2015,6, ,NR,NR,NR
,15/02/2015,9, ,NR,NR,NR
,16/02/2015,7.5,Potato,580,680,640
,17/02/2015,8,Potato,560,670,600
,18/02/2015,6.5,Potato,570,690,620
,22/02/2015,6.5,Potato,590,650,625
,23/02/2015,5,Potato,600,670,630
,24/02/2015,8,Potato,580,650,610
,25/02/2015,7.5,Potato,570,660,620
Khair,27/02/2015,1900,Other,530,580,550
Khairagarh,01/02/2015,210,Desi,570,610,590
,02/02/2015,220,Desi,560,600,580
,03/02/2015,210,Desi,570,610,590
,04/02/2015,220,Desi,560,600,580
,05/02/2015,210,Desi,580,620,600
,06/02/2015,220,Desi,580,620,600
,08/02/2015,230,Desi,550,590,570
,09/02/2015,220,Desi,570,610,590
,10/02/2015,230,Desi,560,600,580
,11/02/2015,240,Desi,550,590,570
,12/02/2015,220,Desi,560,600,580
,13/02/2015,230,Desi,550,590,570
,15/02/2015,240,Desi,540,580,560
,16/02/2015,240,Desi,520,580,550
,17/02/2015,250,Desi,520,560,540
,18/02/2015,240,Desi,520,580,550
,19/02/2015,220,Desi,560,600,580
,20/02/2015,230,Desi,540,580,560
,22/02/2015,210,Desi,550,590,570
,23/02/2015,220,Desi,540,580,560
,24/02/2015,230,Desi,520,560,540
,25/02/2015,240,Desi,500,540,520
,26/02/2015,230,Desi,500,560,530
,27/02/2015,210,Desi,550,590,570
Khatauli,01/02/2015,6,Potato,530,630,600
,02/02/2015,3,Potato,550,635,600
,03/02/2015,5,Potato,550,630,600
,04/02/2015,5,Potato,550,635,600
,05/02/2015,10,Potato,550,640,600
,06/02/2015,12,Potato,500,645,600
,07/02/2015,10,Potato,500,650,550
,09/02/2015,3,Potato,540,640,600
,10/02/2015,10,Potato,550,650,600
,11/02/2015,10,Potato,550,650,600
,12/02/2015,5,Potato,550,660,600
,15/02/2015,15,Potato,550,675,600
,16/02/2015,15,Potato,550,680,600
,17/02/2015,10,Potato,550,685,600
,18/02/2015,15,Potato,520,620,600
,19/02/2015,10,Potato,500,625,600
,20/02/2015,15,Potato,550,620,600
,21/02/2015,20,Potato,550,625,600
,22/02/2015,15,Potato,500,630,600
,23/02/2015,10,Other,500,635,550
,24/02/2015,17,Potato,500,600,550
,25/02/2015,20,Potato,500,580,530
,26/02/2015,10,Potato,450,585,500
,27/02/2015,10,Potato,450,590,500
,28/02/2015,12,Potato,500,600,550
Khekda,02/02/2015,0.6,Potato,650,750,700
,03/02/2015,0.8,Potato,650,750,700
,04/02/2015,0.5,Potato,550,650,600
,05/02/2015,0.6,Potato,650,750,700
,06/02/2015,0.4,Potato,650,750,700
,07/02/2015,0.6,Potato,650,750,700
,10/02/2015,0.8,Potato,650,750,700
,11/02/2015,1,Potato,650,750,700
,12/02/2015,0.4,Potato,605,750,700
,13/02/2015,0.4,Potato,650,750,700
,14/02/2015,0.4,Potato,600,700,650
,16/02/2015,0.8,Potato,550,650,600
,17/02/2015,0.6,Potato,450,550,500
,18/02/2015,0.6,Potato,550,650,600
,19/02/2015,0.4,Potato,550,650,600
,20/02/2015,0.6,Potato,550,650,600
,21/02/2015,0.4,Potato,550,650,600
,23/02/2015,0.5,Potato,550,650,600
,24/02/2015,0.4,Potato,550,650,600
,25/02/2015,0.6,Potato,650,750,700
,26/02/2015,0.4,Potato,550,650,600
,28/02/2015,1,Potato,550,650,600
Khurja,02/02/2015,8,F.A.Q.,500,625,590
,03/02/2015,12.5,F.A.Q.,520,610,580
,04/02/2015,10,F.A.Q.,510,650,590
,05/02/2015,14,F.A.Q.,520,600,560
,06/02/2015,16,F.A.Q.,450,600,550
,07/02/2015,15,F.A.Q.,450,580,500
,09/02/2015,10,F.A.Q.,NR,NR,540
,11/02/2015,10,F.A.Q.,NR,NR,570
,12/02/2015,10,F.A.Q.,450,600,540
,13/02/2015,14,F.A.Q.,580,725,680
,14/02/2015,10,F.A.Q.,NR,NR,570
,16/02/2015,17,F.A.Q.,NR,NR,520
,18/02/2015,15,F.A.Q.,460,580,500
,19/02/2015,8,F.A.Q.,NR,NR,520
,20/02/2015,17,F.A.Q.,450,560,485
,21/02/2015,14,F.A.Q.,450,525,480
,23/02/2015,10,F.A.Q.,480,600,580
,25/02/2015,14,F.A.Q.,480,650,580
,26/02/2015,20,F.A.Q.,400,600,550
,27/02/2015,17,F.A.Q.,450,580,540
,28/02/2015,15,F.A.Q.,450,540,500
Kiratpur,23/02/2015,250,Desi,NR,NR,480
Kishunpur,27/02/2015,400,Other,NR,NR,525
Kopaganj,01/02/2015,20,Potato,640,680,660
,03/02/2015,25,Potato,630,670,650
,04/02/2015,30,Potato,625,665,645
,05/02/2015,27,Potato,630,670,650
,06/02/2015,35,Potato,620,660,640
,07/02/2015,40,Potato,615,655,635
,08/02/2015,40,Potato,615,655,635
,10/02/2015,35,Potato,610,630,620
,11/02/2015,40,Potato,590,610,600
,12/02/2015,45,Potato,590,610,600
,13/02/2015,47,Potato,610,630,620
,14/02/2015,50,Potato,590,610,600
,15/02/2015,40,Potato,590,610,600
,17/02/2015,45,Potato,610,640,625
,18/02/2015,50,Potato,610,640,625
,19/02/2015,40,Potato,610,640,625
,20/02/2015,48,Potato,600,640,620
,21/02/2015,45,Potato,600,640,620
,22/02/2015,40,Potato,610,650,630
,24/02/2015,35,Potato,600,640,620
,25/02/2015,35,Potato,610,640,625
,27/02/2015,48,Potato,600,620,610
,28/02/2015,55,Potato,610,630,620
Kosikalan,27/02/2015,9600,Desi,510,560,525
Lakhimpur,01/02/2015,280,F.A.Q.,600,720,690
,02/02/2015,250,F.A.Q.,600,730,695
,03/02/2015,260,F.A.Q.,550,650,620
,04/02/2015,250,F.A.Q.,530,650,600
,05/02/2015,270,F.A.Q.,520,670,610
,06/02/2015,268,F.A.Q.,530,680,620
,07/02/2015,270,F.A.Q.,600,700,610
,08/02/2015,267,F.A.Q.,600,700,620
,09/02/2015,200,F.A.Q.,600,700,640
,10/02/2015,270,F.A.Q.,600,700,615
,12/02/2015,260,Potato,500,650,600
,13/02/2015,265,Potato,550,610,595
,14/02/2015,270,Potato,570,620,590
,15/02/2015,280,Potato,550,630,590
,16/02/2015,260,Potato,580,630,600
,17/02/2015,290,Potato,500,600,580
,18/02/2015,300,Potato,500,590,575
,19/02/2015,280,Potato,550,635,585
,20/02/2015,260,Potato,570,630,600
,21/02/2015,270,Potato,550,620,590
,22/02/2015,280,Potato,535,615,585
,23/02/2015,260,Potato,540,620,590
,24/02/2015,275,Potato,500,600,580
,25/02/2015,278,Potato,500,600,585
,26/02/2015,282,Potato,500,600,580
,27/02/2015,284,Potato,500,700,600
,28/02/2015,284,Potato,500,700,595
Lalganj,01/02/2015,85.5,Desi,485,515,500
,02/02/2015,10,Desi,470,515,500
,03/02/2015,10,Desi,475,515,500
,04/02/2015,7,Desi,475,515,500
,05/02/2015,7,Desi,470,520,500
,07/02/2015,12.5,Desi,490,530,510
,08/02/2015,6,Desi,500,525,515
,09/02/2015,7,Desi,485,515,500
,11/02/2015,7,Desi,480,510,500
,12/02/2015,6,Desi,485,515,500
,14/02/2015,5,Desi,480,515,500
,15/02/2015,5,Desi,500,515,510
,16/02/2015,0.7,Desi,475,515,500
,17/02/2015,0.7,Desi,500,520,510
,18/02/2015,8,Desi,470,515,500
,19/02/2015,10,Desi,460,510,500
,21/02/2015,15,Desi,515,600,550
,22/02/2015,7,Desi,550,615,600
,23/02/2015,10,Desi,550,650,600
,24/02/2015,6,Desi,600,615,610
,25/02/2015,9,Desi,570,615,600
,26/02/2015,15,Desi,570,610,600
Lalitpur,05/02/2015,1.2,Other,400,440,425
,06/02/2015,60,Other,680,740,700
,07/02/2015,56,Other,665,720,690
,09/02/2015,57,Other,675,760,710
,10/02/2015,45,Other,710,740,725
,11/02/2015,39,Other,725,750,735
,12/02/2015,42.5,Other,710,750,730
,13/02/2015,36,Other,715,770,740
,14/02/2015,40,Other,750,800,760
,16/02/2015,28,Other,700,775,750
,18/02/2015,27,Other,700,820,760
,19/02/2015,31.5,Other,650,775,710
,20/02/2015,42,Other,600,800,715
,21/02/2015,60,Other,650,850,700
,23/02/2015,50,Other,700,790,720
,24/02/2015,54,Other,700,850,725
,25/02/2015,57.5,Other,680,775,710
,26/02/2015,55,Other,650,850,720
,27/02/2015,60,Other,700,850,720
,28/02/2015,55,Other,700,825,725
Lucknow,01/02/2015,420,Potato,600,725,700
,04/02/2015,430,Potato,650,700,675
,05/02/2015,370,Potato,650,740,700
,06/02/2015,390,Potato,675,750,700
,08/02/2015,440,Potato,600,710,680
,09/02/2015,430,Potato,600,700,675
,10/02/2015,410,Potato,600,700,675
,11/02/2015,480,Potato,500,650,600
,12/02/2015,540,Potato,525,600,575
,13/02/2015,560,Potato,575,650,600
,14/02/2015,480,Potato,575,640,610
,15/02/2015,450,Potato,575,650,625
,16/02/2015,580,Potato,600,675,625
,17/02/2015,450,Potato,550,650,600
,18/02/2015,490,Potato,550,650,600
,19/02/2015,520,Potato,550,650,600
,20/02/2015,490,Potato,600,650,625
,21/02/2015,530,Potato,575,650,600
,22/02/2015,550,Potato,550,600,580
,23/02/2015,580,Potato,550,600,575
,24/02/2015,460,Potato,600,700,625
,25/02/2015,400,Potato,600,675,630
,26/02/2015,440,Potato,550,650,600
,27/02/2015,470,Potato,600,650,615
,28/02/2015,500,Potato,550,675,600
Mahoba,06/02/2015,13.5,Potato,600,750,700
,07/02/2015,12.5,Potato,600,700,650
,08/02/2015,14.5,Potato,600,750,700
,09/02/2015,13,Potato,600,700,650
,13/02/2015,13.5,Potato,600,700,650
,14/02/2015,12,Potato,600,750,700
,15/02/2015,13,Potato,600,700,650
Mainpuri,03/02/2015,425,F.A.Q.,450,650,600
,05/02/2015,605,F.A.Q.,500,650,625
,06/02/2015,560,F.A.Q.,450,625,600
,09/02/2015,585, ,NR,NR,NR
,10/02/2015,645,F.A.Q.,450,560,525
,11/02/2015,525,F.A.Q.,450,650,500
,12/02/2015,550,F.A.Q.,480,550,520
,13/02/2015,525,F.A.Q.,450,550,500
,14/02/2015,600,F.A.Q.,450,550,510
,17/02/2015,625,F.A.Q.,450,550,500
,18/02/2015,655,F.A.Q.,400,520,480
,19/02/2015,575,F.A.Q.,450,520,485
,20/02/2015,575,F.A.Q.,400,525,480
,25/02/2015,540,F.A.Q.,400,580,520
,26/02/2015,525,F.A.Q.,400,580,500
,28/02/2015,530,F.A.Q.,400,580,515
Mathura,02/02/2015,450,Desi,550,650,620
,03/02/2015,650,Desi,560,650,610
,04/02/2015,550,Desi,550,650,600
,05/02/2015,700,Desi,520,680,610
,06/02/2015,750,Desi,550,660,600
,07/02/2015,700,Desi,580,660,610
,09/02/2015,650,Desi,550,650,620
,10/02/2015,750,Desi,550,650,610
,11/02/2015,720,Desi,550,650,600
,12/02/2015,800,Desi,550,650,590
,13/02/2015,820,Desi,500,600,550
,14/02/2015,900,Desi,500,600,540
,16/02/2015,750,Desi,480,560,520
,17/02/2015,850,Desi,500,600,550
,18/02/2015,800,Desi,500,580,530
,19/02/2015,650,Desi,500,600,550
,20/02/2015,720,Desi,500,600,540
,21/02/2015,700,Desi,500,600,560
,23/02/2015,650,Desi,500,620,580
,24/02/2015,850,Desi,500,600,560
,25/02/2015,780,Desi,510,620,570
,26/02/2015,90,Desi,500,610,560
,27/02/2015,500,Desi,520,620,570
,28/02/2015,650,Desi,500,600,565
Maudaha,01/02/2015,12,Potato,600,700,650
,02/02/2015,10,Potato,600,700,650
,03/02/2015,11,Potato,600,725,650
,04/02/2015,12.5,Potato,600,700,650
,06/02/2015,12,Potato,650,750,700
,07/02/2015,10,Potato,550,650,600
,08/02/2015,9,Potato,550,650,600
,09/02/2015,11,Potato,550,650,600
,10/02/2015,10,Potato,550,650,600
,13/02/2015,12,Potato,550,650,600
,14/02/2015,10,Potato,525,650,600
,15/02/2015,12,Potato,550,650,600
,16/02/2015,11,Potato,550,625,600
,17/02/2015,12,Potato,550,650,600
Mawana,02/02/2015,5,Other,NR,NR,595
,03/02/2015,4,Other,NR,NR,590
,04/02/2015,3.5,Desi,NR,NR,590
,05/02/2015,4,Desi,NR,NR,610
,06/02/2015,5,Desi,NR,NR,620
,07/02/2015,4,Desi,NR,NR,625
,09/02/2015,3.5,Desi,NR,NR,615
,10/02/2015,3,Desi,NR,NR,600
,11/02/2015,5,Desi,NR,NR,590
,12/02/2015,4,Desi,NR,NR,580
,13/02/2015,3.5,Desi,NR,NR,590
,14/02/2015,4,Desi,NR,NR,580
,15/02/2015,3,Desi,NR,NR,590
,16/02/2015,5,Desi,NR,NR,575
,18/02/2015,4,Desi,NR,NR,590
,19/02/2015,4,Desi,NR,NR,600
,20/02/2015,3,Desi,NR,NR,610
,21/02/2015,4,Desi,NR,NR,600
,23/02/2015,3.5,Desi,NR,NR,605
,24/02/2015,4,Desi,NR,NR,590
,25/02/2015,3,Desi,NR,NR,580
,26/02/2015,4,Desi,NR,NR,575
,27/02/2015,3.5,Desi,NR,NR,570
,28/02/2015,4,Desi,NR,NR,575
Meerut,02/02/2015,165,Desi,590,675,630
,03/02/2015,87,Desi,590,670,635
,04/02/2015,95,Desi,600,670,625
,05/02/2015,125,Desi,575,640,600
,06/02/2015,129,Desi,540,620,590
,07/02/2015,95,Desi,575,660,610
,09/02/2015,120,Desi,565,640,600
,10/02/2015,124,Desi,550,630,590
,11/02/2015,19,Desi,560,620,595
,12/02/2015,105,Desi,565,640,600
,13/02/2015,114,Desi,565,635,600
,16/02/2015,121,Desi,560,625,590
,18/02/2015,104,Desi,580,655,610
,19/02/2015,102,Desi,580,660,615
,20/02/2015,80,Desi,590,655,620
,21/02/2015,78,Desi,595,680,625
,24/02/2015,110,Desi,600,660,625
,25/02/2015,119,Desi,590,645,620
,26/02/2015,79,Desi,595,670,625
,28/02/2015,94,Desi,570,625,600
Mirzapur,02/02/2015,90,Other,NR,NR,615
,03/02/2015,90,Other,NR,NR,625
,04/02/2015,100,Other,NR,NR,635
,05/02/2015,90,Other,NR,NR,620
,06/02/2015,85,Other,NR,NR,625
,07/02/2015,85,Other,NR,NR,625
,09/02/2015,90,Other,NR,NR,645
,10/02/2015,80,Other,NR,NR,650
,11/02/2015,85,Other,NR,NR,650
,12/02/2015,75,Other,NR,NR,650
,13/02/2015,80,Other,NR,NR,650
,14/02/2015,90,Other,NR,NR,670
,16/02/2015,90,Other,NR,NR,680
,17/02/2015,80,Other,NR,NR,690
,18/02/2015,75,Other,NR,NR,670
,19/02/2015,90, ,NR,NR,NR
,20/02/2015,80,Other,NR,NR,675
,21/02/2015,85,Other,NR,NR,650
,23/02/2015,90,Other,NR,NR,680
,24/02/2015,90,Other,NR,NR,640
,25/02/2015,90,Other,NR,NR,650
,26/02/2015,100,Other,NR,NR,645
,27/02/2015,80,Other,NR,NR,650
,28/02/2015,100,Other,NR,NR,640
Muradabad,01/02/2015,370,F.A.Q.,NR,NR,500
,02/02/2015,380,F.A.Q.,NR,NR,480
,04/02/2015,410,F.A.Q.,NR,NR,450
,05/02/2015,420,F.A.Q.,NR,NR,460
,06/02/2015,450,F.A.Q.,NR,NR,450
,07/02/2015,460,F.A.Q.,NR,NR,425
,10/02/2015,500,F.A.Q.,NR,NR,400
,11/02/2015,480,F.A.Q.,NR,NR,400
,12/02/2015,460,F.A.Q.,NR,NR,420
,13/02/2015,450,F.A.Q.,NR,NR,430
,15/02/2015,490,F.A.Q.,NR,NR,410
,16/02/2015,470,F.A.Q.,NR,NR,420
,17/02/2015,480,F.A.Q.,NR,NR,430
,18/02/2015,500,F.A.Q.,NR,NR,400
,19/02/2015,510,F.A.Q.,NR,NR,410
,20/02/2015,530,F.A.Q.,NR,NR,400
,21/02/2015,540,F.A.Q.,NR,NR,400
,22/02/2015,520,F.A.Q.,NR,NR,410
,23/02/2015,550,F.A.Q.,NR,NR,400
,24/02/2015,560,F.A.Q.,NR,NR,390
,25/02/2015,570,F.A.Q.,NR,NR,375
,26/02/2015,550,F.A.Q.,NR,NR,370
,27/02/2015,540,F.A.Q.,NR,NR,380
Muzzafarnagar,02/02/2015,50,Desi,580,700,640
,03/02/2015,50,Desi,580,730,640
,04/02/2015,40,Desi,580,735,650
,06/02/2015,50,Desi,500,740,635
,07/02/2015,40,Desi,550,725,635
,08/02/2015,45,Desi,580,735,650
,09/02/2015,45,Desi,550,735,650
,10/02/2015,40,Desi,550,730,660
,11/02/2015,45,Desi,550,730,640
,13/02/2015,45,Desi,550,730,610
,14/02/2015,35,Desi,570,730,610
,15/02/2015,30,Desi,570,730,600
,16/02/2015,35,Desi,550,730,625
,18/02/2015,45,Desi,550,730,620
,19/02/2015,45,Desi,550,725,620
,20/02/2015,60,Desi,535,680,585
,22/02/2015,30,Desi,500,680,570
,23/02/2015,45,Desi,550,690,580
,25/02/2015,60,Desi,550,720,610
,26/02/2015,50,Desi,550,710,610
,27/02/2015,55,Desi,540,700,600
Naanpara,27/02/2015,800,Red,570,610,590
Nagina,24/02/2015,240,Desi,NR,NR,460
Najibabad,28/02/2015,1060,Desi,NR,NR,560
Naugarh,02/02/2015,30,Potato,600,700,650
,03/02/2015,34,Potato,600,750,690
,04/02/2015,24,Potato,650,750,700
,05/02/2015,38,Potato,600,750,700
,06/02/2015,24.5,Potato,650,775,705
,07/02/2015,38,Potato,650,750,700
,09/02/2015,33,Potato,675,800,720
,10/02/2015,35,Potato,600,700,660
,11/02/2015,41,Potato,600,700,660
,12/02/2015,30,Potato,600,700,650
,13/02/2015,24,Potato,600,725,675
,14/02/2015,38,Potato,600,750,675
,16/02/2015,34,Potato,610,730,680
,17/02/2015,32,Potato,600,700,650
,18/02/2015,38,Potato,600,700,640
,19/02/2015,24.5,Potato,600,700,640
,20/02/2015,39,Potato,575,700,630
,21/02/2015,38,Potato,575,675,620
,23/02/2015,34,Potato,550,650,600
,24/02/2015,36.5,Potato,500,700,600
,25/02/2015,37.5,Potato,575,650,605
,26/02/2015,38,Potato,550,650,600
,27/02/2015,37,Potato,550,650,600
,28/02/2015,24,Potato,550,650,600
Nautnava,27/02/2015,2450,Potato,600,750,650
Nawabganj,20/02/2015,12,Desi,600,650,620
,25/02/2015,15,Desi,550,570,560
,28/02/2015,12,Desi,500,600,550
Partaval,02/02/2015,12,Potato,620,660,640
,03/02/2015,8,Potato,610,650,635
,04/02/2015,11,Potato,630,670,650
,05/02/2015,25,Potato,620,660,640
,06/02/2015,7,Potato,630,680,650
,07/02/2015,8,Potato,630,670,650
,09/02/2015,10,Potato,620,660,640
,10/02/2015,8.5,Potato,620,660,640
,13/02/2015,8,Potato,650,700,670
,14/02/2015,7,Potato,640,680,660
,16/02/2015,12,Potato,630,670,650
,17/02/2015,7.5,Potato,650,700,680
,18/02/2015,9,Potato,580,630,610
,19/02/2015,22,Potato,600,640,620
,21/02/2015,7,Potato,610,650,630
,23/02/2015,12,Potato,600,650,620
,24/02/2015,8,Potato,600,650,620
,25/02/2015,10,Potato,610,650,630
,26/02/2015,9,Potato,600,640,620
,27/02/2015,8.5,Potato,590,630,610
,28/02/2015,18,Potato,590,630,610
Payagpur,02/02/2015,46.5,Red,625,685,650
,03/02/2015,37.5,Red,650,685,660
,04/02/2015,52.5,Red,650,690,665
,05/02/2015,39,Red,635,685,660
,06/02/2015,48.5,Red,645,685,660
,07/02/2015,41,Red,625,680,650
,09/02/2015,53,Red,650,690,675
,10/02/2015,45,Red,650,700,680
,11/02/2015,53,Red,660,690,675
,14/02/2015,47,Red,650,700,675
,16/02/2015,47,Red,650,700,675
,17/02/2015,36,Red,650,685,670
,18/02/2015,45,Red,650,690,675
,19/02/2015,52.5,Red,660,700,680
,20/02/2015,48,Red,650,700,675
,21/02/2015,36,Red,665,700,680
,23/02/2015,50,Red,650,700,670
,25/02/2015,53,Red,620,675,650
,26/02/2015,39,Red,640,675,660
,27/02/2015,48,Red,625,680,650
,28/02/2015,52.5,Red,625,670,640
Pilibhit,01/02/2015,305.5,F.A.Q.,565,595,580
,02/02/2015,350,F.A.Q.,560,590,575
,03/02/2015,300,F.A.Q.,550,595,570
,05/02/2015,350,F.A.Q.,550,590,570
,06/02/2015,328,F.A.Q.,545,585,565
,07/02/2015,340,F.A.Q.,540,580,560
,08/02/2015,320,F.A.Q.,545,585,565
,09/02/2015,300,F.A.Q.,555,595,570
,10/02/2015,284,F.A.Q.,550,590,575
,11/02/2015,300,F.A.Q.,540,585,565
,12/02/2015,320,F.A.Q.,545,580,560
,13/02/2015,350,F.A.Q.,530,560,550
,14/02/2015,340,F.A.Q.,520,560,540
,15/02/2015,300,F.A.Q.,525,565,535
,16/02/2015,320,F.A.Q.,510,555,530
,17/02/2015,350,F.A.Q.,520,560,540
,18/02/2015,340,F.A.Q.,525,555,535
,19/02/2015,380, ,NR,NR,NR
,21/02/2015,328,F.A.Q.,510,550,530
,22/02/2015,344.5,F.A.Q.,525,555,535
,23/02/2015,340,F.A.Q.,510,550,530
,24/02/2015,328,F.A.Q.,520,555,535
,25/02/2015,350,F.A.Q.,525,560,538
,26/02/2015,300.85,F.A.Q.,520,565,540
,27/02/2015,324,F.A.Q.,525,550,535
,28/02/2015,351,F.A.Q.,510,555,530
Pratapgarh,02/02/2015,90,Potato,590,650,620
,03/02/2015,85,Potato,600,650,625
,04/02/2015,118,Potato,625,675,650
,05/02/2015,80,Potato,600,650,625
,06/02/2015,90,Potato,600,650,620
,07/02/2015,82.5,Potato,590,630,610
,08/02/2015,85,Potato,600,650,625
,09/02/2015,90,Potato,600,660,630
,10/02/2015,50,Potato,600,670,635
,11/02/2015,40,Potato,600,660,630
,12/02/2015,76,Potato,600,670,635
,13/02/2015,45,Potato,600,660,630
,14/02/2015,60,Potato,610,670,640
,15/02/2015,62.5,Potato,600,670,635
,16/02/2015,65,Potato,600,660,630
,17/02/2015,70,Potato,600,660,630
,18/02/2015,65,Potato,600,670,635
,19/02/2015,70,Potato,600,650,625
,20/02/2015,68,Potato,600,660,630
,21/02/2015,70,Potato,560,660,610
,22/02/2015,65,Potato,590,650,620
,23/02/2015,75,Potato,580,650,615
,24/02/2015,70,Potato,580,640,610
,25/02/2015,45,Potato,590,640,615
,26/02/2015,50,Potato,580,640,610
,27/02/2015,92,Potato,570,630,600
,28/02/2015,900,Potato,580,640,610
Pukhrayan,03/02/2015,8,Desi,NR,NR,640
,04/02/2015,7,Desi,NR,NR,615
,05/02/2015,7,Desi,NR,NR,600
