<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3ee9f439bb0093169cede9c9be91ca962e47dccbaf50aff810c4c658c743c145
size 120085
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,18/10/2015,5,F.A.Q.,NR,NR,460
,19/10/2015,5,F.A.Q.,NR,NR,470
,21/10/2015,5,F.A.Q.,NR,NR,480
,22/10/2015,6,F.A.Q.,NR,NR,480
,23/10/2015,6,F.A.Q.,NR,NR,490
,24/10/2015,6,F.A.Q.,NR,NR,490
,25/10/2015,5,F.A.Q.,NR,NR,500
,26/10/2015,6,F.A.Q.,NR,NR,490
,28/10/2015,7,F.A.Q.,NR,NR,500
Divai,01/10/2015,21,F.A.Q.,525,575,550
,02/10/2015,85,F.A.Q.,525,575,550
,03/10/2015,45,F.A.Q.,525,575,550
,04/10/2015,30,F.A.Q.,550,600,575
,05/10/2015,32,F.A.Q.,575,625,600
,06/10/2015,21,F.A.Q.,575,625,600
,07/10/2015,4,F.A.Q.,575,625,600
,08/10/2015,25,F.A.Q.,600,650,625
,09/10/2015,60,F.A.Q.,600,650,625
,10/10/2015,34,F.A.Q.,600,650,625
,11/10/2015,38,F.A.Q.,625,675,650
,12/10/2015,34,F.A.Q.,700,750,725
,13/10/2015,29,F.A.Q.,700,750,725
,14/10/2015,4,F.A.Q.,700,750,725
,15/10/2015,27,F.A.Q.,725,775,750
,16/10/2015,38,F.A.Q.,725,775,750
,17/10/2015,37,F.A.Q.,725,775,750
,18/10/2015,28,F.A.Q.,740,780,760
,19/10/2015,25,F.A.Q.,740,780,760
,20/10/2015,31,F.A.Q.,740,780,760
,21/10/2015,2.5,F.A.Q.,740,780,760
,23/10/2015,29,F.A.Q.,780,820,800
,24/10/2015,14,F.A.Q.,780,820,800
,25/10/2015,20,F.A.Q.,780,820,800
,26/10/2015,31,F.A.Q.,800,850,825
,27/10/2015,21,F.A.Q.,800,850,825
,28/10/2015,3,F.A.Q.,800,850,825
,30/10/2015,25,F.A.Q.,780,820,800
,31/10/2015,21, ,NR,NR,NR
Dudhi,30/10/2015,25,Other,NR,NR,910
Etah,02/10/2015,70,Desi,500,580,550
,03/10/2015,110,Desi,500,550,540
,04/10/2015,80,Desi,550,580,560
,05/10/2015,70,Desi,550,600,580
,07/10/2015,150,Desi,550,580,560
,08/10/2015,110,Desi,550,610,600
,09/10/2015,120,Desi,550,600,580
,10/10/2015,100,Desi,600,620,610
,11/10/2015,100,Desi,550,620,600
,12/10/2015,120,Desi,550,600,580
,14/10/2015,200,Desi,500,580,560
,15/10/2015,80,Desi,600,620,610
,17/10/2015,80,Desi,600,620,610
,18/10/2015,100,Desi,580,620,600
,19/10/2015,80,Desi,600,650,640
,21/10/2015,75,Desi,650,680,660
,22/10/2015,75,Desi,650,680,660
,23/10/2015,65,Desi,650,700,680
,24/10/2015,70,Desi,650,680,670
,25/10/2015,70,Desi,650,700,670
Etawah,01/10/2015,450,Desi,NR,NR,500
,03/10/2015,420,Desi,NR,NR,530
,05/10/2015,440,Desi,NR,NR,525
,06/10/2015,420,Desi,NR,NR,550
,07/10/2015,400,Desi,NR,NR,600
,08/10/2015,420,Desi,NR,NR,600
,09/10/2015,430,Desi,NR,NR,600
,10/10/2015,450,Desi,NR,NR,575
,12/10/2015,420,Desi,NR,NR,600
,13/10/2015,400,Desi,NR,NR,625
,14/10/2015,360,Desi,NR,NR,650
,15/10/2015,400,Desi,NR,NR,650
,16/10/2015,440,Desi,NR,NR,650
,17/10/2015,450,Desi,NR,NR,640
,19/10/2015,420,Desi,NR,NR,650
,20/10/2015,450,Desi,NR,NR,650
,22/10/2015,400,Desi,NR,NR,660
,23/10/2015,350,Desi,NR,NR,675
,24/10/2015,400,Desi,NR,NR,670
,26/10/2015,350,Desi,NR,NR,675
,27/10/2015,400,Desi,NR,NR,670
,28/10/2015,320,Desi,NR,NR,680
,29/10/2015,300,Desi,NR,NR,685
,30/10/2015,400,Desi,NR,NR,680
,31/10/2015,350,Desi,NR,NR,685
Faizabad,01/10/2015,354.8,Desi,620,675,640
,02/10/2015,368.2,Desi,610,680,650
,03/10/2015,337.5,Desi,620,700,650
,04/10/2015,428.6,Desi,600,700,625
,05/10/2015,337.6,Desi,570,625,600
,06/10/2015,443.5,Desi,570,625,600
,07/10/2015,348.8,Desi,600,650,620
,08/10/2015,318.2,Desi,590,650,610
,09/10/2015,339.8,Desi,600,675,650
,10/10/2015,473.5,Desi,610,675,650
,11/10/2015,250.9,Desi,610,675,640
,12/10/2015,295.6,Desi,580,625,600
,13/10/2015,243.3,Desi,630,700,650
,14/10/2015,289,Desi,675,750,700
,15/10/2015,277,Desi,700,750,725
,16/10/2015,211.5,Desi,700,770,750
,18/10/2015,599.9,Desi,650,725,700
,19/10/2015,261.7,Desi,600,675,650
,20/10/2015,298.1,Desi,600,700,650
,21/10/2015,272.6,Desi,600,700,640
,22/10/2015,249.1,Desi,625,700,650
,23/10/2015,60.5,Desi,675,725,700
,24/10/2015,270.1,Desi,670,725,700
,25/10/2015,229.6,Desi,670,750,710
,26/10/2015,209.6,Desi,675,750,700
,27/10/2015,223.6,Desi,680,760,720
,28/10/2015,249.8,Desi,670,720,690
,29/10/2015,183.7,Desi,700,800,750
,30/10/2015,324.9,Desi,725,775,750
,31/10/2015,164.8,Desi,775,850,800
Farukhabad,01/10/2015,368,Local,NR,NR,570
,03/10/2015,275,Local,NR,NR,580
,05/10/2015,268,Local,NR,NR,580
,06/10/2015,300,Local,NR,NR,580
,07/10/2015,330,Local,NR,NR,580
,08/10/2015,345,Local,NR,NR,580
,12/10/2015,360,Local,NR,NR,570
,13/10/2015,350,Local,NR,NR,570
,14/10/2015,380,Local,NR,NR,570
,15/10/2015,420,Local,NR,NR,570
,16/10/2015,400,Local,NR,NR,580
,17/10/2015,360,Local,NR,NR,580
,19/10/2015,385,Local,NR,NR,580
,20/10/2015,390,Local,NR,NR,580
,21/10/2015,400,Local,NR,NR,580
,22/10/2015,385,Local,NR,NR,580
,23/10/2015,370,Local,NR,NR,585
,24/10/2015,350,Local,NR,NR,590
,26/10/2015,380,Local,NR,NR,590
,27/10/2015,400,Local,NR,NR,590
,28/10/2015,365,Local,NR,NR,600
,29/10/2015,380,Local,NR,NR,600
,30/10/2015,350,Local,NR,NR,640
,31/10/2015,365,Local,NR,NR,640
Fatehabad,29/10/2015,400,Desi,NR,NR,880
Fatehpur,02/10/2015,120,Desi,NR,NR,830
,03/10/2015,130,Desi,NR,NR,800
,04/10/2015,140,Desi,NR,NR,795
,05/10/2015,150,Desi,NR,NR,790
,06/10/2015,160,Desi,NR,NR,800
,07/10/2015,150,Desi,NR,NR,830
,09/10/2015,120,Desi,NR,NR,850
,12/10/2015,110,Desi,NR,NR,950
,13/10/2015,120,Desi,NR,NR,920
,14/10/2015,150,Desi,NR,NR,890
,16/10/2015,140,Desi,NR,NR,870
,17/10/2015,150,Desi,NR,NR,850
,18/10/2015,140,Desi,NR,NR,880
,19/10/2015,160,Desi,NR,NR,920
,20/10/2015,130,Desi,NR,NR,940
,21/10/2015,155,Desi,NR,NR,930
,23/10/2015,150,Desi,NR,NR,920
,24/10/2015,140,Desi,NR,NR,915
,25/10/2015,120,Desi,NR,NR,920
,26/10/2015,160,Desi,NR,NR,910
,27/10/2015,150,Desi,NR,NR,920
,28/10/2015,130,Desi,NR,NR,925
,30/10/2015,140,Desi,NR,NR,930
Fatehpur Sikri,30/10/2015,430,Desi,680,720,700
Firozabad,01/10/2015,410,Local,520,650,570
,03/10/2015,410,Local,520,620,570
,04/10/2015,415,Local,520,600,560
,05/10/2015,410,Local,530,600,570
,06/10/2015,405,Local,540,620,580
,07/10/2015,404,Local,550,680,620
,08/10/2015,386,Local,600,700,650
,09/10/2015,380,Local,600,750,680
,12/10/2015,410,Local,600,700,650
,13/10/2015,405,Local,600,700,660
,14/10/2015,410,Local,600,700,650
,16/10/2015,405,Local,NR,NR,680
,17/10/2015,400,Local,NR,NR,740
,18/10/2015,386,Local,NR,NR,750
,19/10/2015,402,Local,NR,NR,740
,20/10/2015,385,Local,NR,NR,780
,21/10/2015,402,Local,NR,NR,750
,22/10/2015,400,Local,NR,NR,770
,23/10/2015,394,Local,NR,NR,780
,24/10/2015,402,Local,NR,NR,770
,25/10/2015,400,Local,NR,NR,780
,26/10/2015,394,Local,NR,NR,800
,27/10/2015,405,Local,NR,NR,780
,28/10/2015,400,Local,NR,NR,800
,29/10/2015,385,Local,NR,NR,820
,30/10/2015,384,Local,NR,NR,840
Gadaura,30/10/2015,20,Red,775,875,825
Gazipur,01/10/2015,30,Red,705,745,725
,03/10/2015,31,Red,715,740,725
,05/10/2015,33,Red,710,740,725
,06/10/2015,26,Red,730,750,740
,07/10/2015,28,Red,720,760,740
,08/10/2015,30,Red,730,750,740
,09/10/2015,32,Red,720,760,740
,10/10/2015,32.5,Red,730,750,740
,12/10/2015,33,Red,730,750,740
,13/10/2015,33.5,Red,730,750,740
,14/10/2015,34,Red,740,760,750
,15/10/2015,36,Red,730,750,740
,16/10/2015,37,Red,730,770,750
,17/10/2015,38,Red,740,760,750
,19/10/2015,26,Red,740,780,760
,20/10/2015,28,Red,750,770,760
,21/10/2015,30,Red,740,780,760
,23/10/2015,31.5,Red,750,770,760
,24/10/2015,33,Red,740,780,760
,26/10/2015,35,Red,690,710,700
,27/10/2015,36,Red,690,710,700
,28/10/2015,37,Red,670,690,680
,29/10/2015,39,Red,670,690,680
,30/10/2015,40,Red,670,690,680
,31/10/2015,41,Red,670,690,680
Ghaziabad,01/10/2015,120,Potato,NR,NR,610
,02/10/2015,140,Potato,NR,NR,690
,03/10/2015,110,Potato,NR,NR,675
,04/10/2015,140,Potato,NR,NR,680
,05/10/2015,120,Potato,NR,NR,690
,07/10/2015,140,Potato,NR,NR,680
,08/10/2015,90,Potato,NR,NR,690
,09/10/2015,110,Potato,NR,NR,685
,10/10/2015,170,Potato,NR,NR,680
,11/10/2015,130,Potato,NR,NR,685
,12/10/2015,180,Potato,NR,NR,690
,14/10/2015,190,Potato,NR,NR,750
,15/10/2015,240,Potato,NR,NR,760
,16/10/2015,240,Potato,NR,NR,760
,17/10/2015,160,Potato,NR,NR,750
,18/10/2015,150,Potato,NR,NR,760
,19/10/2015,140,Potato,NR,NR,765
,21/10/2015,80,Potato,NR,NR,790
,22/10/2015,90,Potato,NR,NR,800
,23/10/2015,140,Potato,NR,NR,800
,25/10/2015,90,Potato,NR,NR,800
,26/10/2015,160,Potato,NR,NR,805
,28/10/2015,120,Potato,NR,NR,815
,29/10/2015,110,Potato,NR,NR,815
,30/10/2015,80,Potato,NR,NR,820
,31/10/2015,140,Potato,NR,NR,820
Ghiraur,27/10/2015,250,Local,NR,NR,540
Golagokarnath,26/10/2015,4,F.A.Q.,700,810,740
,30/10/2015,20,F.A.Q.,700,800,790
Gonda,01/10/2015,54,Desi,700,850,800
,03/10/2015,68,Desi,770,830,810
,05/10/2015,51.5,Desi,785,830,810
,06/10/2015,70,Desi,760,820,800
,07/10/2015,65,Desi,820,880,850
,08/10/2015,720,Desi,825,870,850
,09/10/2015,680,Desi,830,870,850
,12/10/2015,100,Desi,810,880,850
,14/10/2015,134,Desi,780,830,800
,15/10/2015,200,Desi,800,840,820
,16/10/2015,300,Desi,800,880,850
,17/10/2015,380,Desi,740,820,800
,19/10/2015,480,Desi,790,850,820
,20/10/2015,600,Desi,800,890,850
,23/10/2015,650,Desi,825,860,840
,26/10/2015,612,Desi,760,840,800
,28/10/2015,43,Desi,750,800,780
,29/10/2015,37,Desi,780,820,800
Gorakhpur,01/10/2015,300,Potato,600,720,650
,03/10/2015,340,Potato,600,750,660
,05/10/2015,360,Potato,580,750,655
,07/10/2015,445,Potato,600,775,670
,08/10/2015,420,Potato,600,750,665
,10/10/2015,400,Potato,600,710,650
,11/10/2015,420,Potato,580,700,630
,14/10/2015,480,Potato,700,750,730
,15/10/2015,450,Potato,670,840,750
,16/10/2015,480,Potato,675,830,780
,17/10/2015,450,Potato,685,830,740
,18/10/2015,230,Potato,675,820,730
,19/10/2015,250,Potato,680,800,745
,21/10/2015,280,Potato,650,820,730
,23/10/2015,300,Potato,650,850,750
,24/10/2015,250,Potato,680,850,760
,25/10/2015,270,Potato,700,880,770
,26/10/2015,345,Potato,700,880,780
,28/10/2015,335,Potato,710,900,795
,29/10/2015,320,Potato,780,950,850
,30/10/2015,350,Potato,780,950,860
Gulavati,02/10/2015,2,Desi,NR,NR,670
,03/10/2015,5,Desi,600,700,670
,05/10/2015,4,Desi,620,700,680
,08/10/2015,4,Desi,650,700,680
,09/10/2015,5,Desi,680,750,700
,10/10/2015,3,Desi,700,750,715
,15/10/2015,3,Desi,700,780,735
,16/10/2015,5,Desi,700,780,730
,17/10/2015,4,Desi,700,780,720
Haathras,01/10/2015,800,F.A.Q.,460,560,510
,02/10/2015,500,F.A.Q.,500,580,540
,03/10/2015,2325,F.A.Q.,470,590,530
,05/10/2015,2160,F.A.Q.,500,600,540
,06/10/2015,2190,F.A.Q.,500,600,550
,07/10/2015,1225,F.A.Q.,550,650,600
,08/10/2015,1200,F.A.Q.,575,700,625
,09/10/2015,1180,F.A.Q.,600,700,650
,12/10/2015,830,F.A.Q.,700,850,750
,13/10/2015,400,F.A.Q.,710,860,760
,14/10/2015,300,F.A.Q.,700,800,750
,15/10/2015,1336,F.A.Q.,650,800,720
,16/10/2015,1462.5,F.A.Q.,660,760,710
,17/10/2015,800,F.A.Q.,670,800,730
,19/10/2015,1000,F.A.Q.,660,780,720
,20/10/2015,1425,F.A.Q.,645,800,730
,21/10/2015,1337.5,F.A.Q.,650,800,730
,22/10/2015,1197,F.A.Q.,720,800,760
,23/10/2015,1305,F.A.Q.,700,780,740
,24/10/2015,1310,F.A.Q.,700,800,750
,26/10/2015,1298.6,F.A.Q.,650,800,735
,28/10/2015,1391.7,F.A.Q.,750,850,800
,29/10/2015,1200,F.A.Q.,760,860,810
,30/10/2015,1232.5,F.A.Q.,765,865,805
Haldaur,20/10/2015,7,Desi,NR,NR,1525
Hapur,03/10/2015,70,Desi,NR,NR,670
,05/10/2015,50,Desi,NR,NR,665
,06/10/2015,60,Desi,NR,NR,660
,08/10/2015,80, ,NR,NR,NR
,09/10/2015,80, ,NR,NR,NR
,12/10/2015,70,Desi,NR,NR,800
,17/10/2015,60,Desi,NR,NR,815
,24/10/2015,80,Desi,NR,NR,820
,26/10/2015,70,Desi,NR,NR,825
Hardoi,01/10/2015,14,Other,740,760,750
,02/10/2015,16,Other,720,760,740
,03/10/2015,24,Other,740,760,750
,04/10/2015,1,Other,700,720,710
,05/10/2015,28,Other,720,760,740
,06/10/2015,27,Other,720,740,730
,07/10/2015,29,Other,720,740,730
,08/10/2015,23,Other,720,740,730
,09/10/2015,25,Other,730,750,740
,10/10/2015,29,Other,720,740,730
,11/10/2015,1.9,Other,720,740,730
,12/10/2015,23,Other,740,760,750
,13/10/2015,23,Other,740,780,760
,14/10/2015,26,Other,740,780,740
,15/10/2015,30,Other,740,780,760
,16/10/2015,31.2,Other,730,770,750
,17/10/2015,26,Other,750,770,760
,18/10/2015,21.1,Other,750,770,760
,19/10/2015,23,Other,745,785,765
,20/10/2015,35,Other,740,780,760
,21/10/2015,27,Other,760,800,780
,22/10/2015,35,Other,760,800,780
,23/10/2015,32,Other,810,830,820
,24/10/2015,25,Other,780,800,790
,25/10/2015,21,Other,780,820,800
,26/10/2015,27,Other,770,830,800
,28/10/2015,28,Other,810,830,820
,29/10/2015,21,Other,815,835,825
,30/10/2015,16,Other,830,850,840
Hasanpur,29/10/2015,260,Desi,NR,NR,800
Jafarganj,04/10/2015,60,Desi,500,700,600
,14/10/2015,40,Desi,600,700,650
,18/10/2015,40,Desi,600,700,650
,21/10/2015,40,Desi,650,800,700
,25/10/2015,50,Desi,700,800,750
,28/10/2015,40,Desi,700,900,800
Jagnair,31/10/2015,350,Desi,NR,NR,690
Jahanabad,01/10/2015,20,F.A.Q.,NR,NR,640
,02/10/2015,20.5,F.A.Q.,NR,NR,650
,03/10/2015,21,F.A.Q.,NR,NR,670
,04/10/2015,21,F.A.Q.,NR,NR,650
,06/10/2015,21.5,F.A.Q.,NR,NR,3200
,07/10/2015,22.5,F.A.Q.,NR,NR,650
,08/10/2015,22.4,F.A.Q.,NR,NR,670
,10/10/2015,22.3,F.A.Q.,NR,NR,700
,11/10/2015,22.5,F.A.Q.,NR,NR,725
,13/10/2015,22,F.A.Q.,NR,NR,740
,14/10/2015,21.5,F.A.Q.,NR,NR,770
,15/10/2015,22,F.A.Q.,NR,NR,780
,16/10/2015,22.5,F.A.Q.,NR,NR,800
,17/10/2015,22.6,F.A.Q.,NR,NR,825
,18/10/2015,23.5,F.A.Q.,NR,NR,850
,20/10/2015,24,F.A.Q.,NR,NR,860
,21/10/2015,24.5,F.A.Q.,NR,NR,870
,22/10/2015,24,F.A.Q.,NR,NR,880
,23/10/2015,23.5,F.A.Q.,NR,NR,890
,24/10/2015,24,F.A.Q.,NR,NR,900
,25/10/2015,24.5,F.A.Q.,NR,NR,920
,27/10/2015,25,F.A.Q.,NR,NR,930
,28/10/2015,26,F.A.Q.,NR,NR,950
,29/10/2015,25,F.A.Q.,NR,NR,960
,30/10/2015,26,F.A.Q.,NR,NR,980
,31/10/2015,25,F.A.Q.,NR,NR,970
Jahangirabad,31/10/2015,8,F.A.Q.,NR,NR,750
Jalaun,01/10/2015,0.4,Other,NR,NR,380
,02/10/2015,0.5,Other,NR,NR,390
,03/10/2015,0.3,Other,NR,NR,400
,04/10/2015,0.7,Other,NR,NR,400
,05/10/2015,0.6,Other,NR,NR,395
,06/10/2015,0.5,Other,NR,NR,400
,08/10/2015,0.7,Other,NR,NR,400
,09/10/2015,0.5,Other,NR,NR,400
,10/10/2015,0.4,Other,NR,NR,390
,11/10/2015,0.3,Other,NR,NR,400
,12/10/2015,0.3,Other,NR,NR,400
,13/10/2015,0.1,Other,NR,NR,390
,14/10/2015,0.2,Other,NR,NR,400
,18/10/2015,0.2,Other,NR,NR,380
,19/10/2015,0.3,Other,NR,NR,400
,20/10/2015,0.2,Other,NR,NR,380
,21/10/2015,0.1,Other,NR,NR,390
,22/10/2015,0.2,Other,NR,NR,400
,23/10/2015,0.1,Other,NR,NR,380
,24/10/2015,0.1,Other,NR,NR,390
,25/10/2015,1,Other,NR,NR,400
,26/10/2015,0.7,Other,NR,NR,400
,27/10/2015,0.3,Other,NR,NR,400
,28/10/2015,0.8,Other,NR,NR,400
,29/10/2015,0.8,Other,NR,NR,400
,30/10/2015,0.6,Other,NR,NR,400
Jamanian,23/10/2015,15,Red,750,800,770
,27/10/2015,20,Red,750,800,775
Jarar,29/10/2015,400,Desi,NR,NR,670
Jasra,01/10/2015,11.5,Other,NR,NR,755
,02/10/2015,12.5,Other,NR,NR,755
,03/10/2015,13,Other,NR,NR,750
,05/10/2015,12.5,Other,NR,NR,750
,06/10/2015,15,Other,NR,NR,750
,07/10/2015,14,Other,NR,NR,750
,08/10/2015,15,Other,NR,NR,725
,09/10/2015,14.5,Other,NR,NR,725
,10/10/2015,15,Other,NR,NR,725
,12/10/2015,16,Other,NR,NR,710
,13/10/2015,15,Other,NR,NR,710
,14/10/2015,16,Other,NR,NR,710
,15/10/2015,15,Other,NR,NR,715
,16/10/2015,16,Other,NR,NR,715
,17/10/2015,14,Other,NR,NR,715
,19/10/2015,13,Other,NR,NR,710
,20/10/2015,12.5,Other,NR,NR,710
,21/10/2015,13,Other,NR,NR,750
,23/10/2015,13.5,Other,NR,NR,700
,24/10/2015,12.5,Other,NR,NR,750
,26/10/2015,13,Other,NR,NR,775
,27/10/2015,12.5,Other,NR,NR,775
,28/10/2015,13,Other,NR,NR,775
,29/10/2015,12,Other,NR,NR,785
,30/10/2015,13,Other,NR,NR,785
Jasvantnagar,15/10/2015,1850,Desi,NR,NR,640
,20/10/2015,1820,Desi,NR,NR,650
,23/10/2015,2100,Desi,NR,NR,600
,30/10/2015,1900,Desi,NR,NR,680
Jaunpur,01/10/2015,120,Potato,700,800,745
,02/10/2015,120,Potato,700,800,750
,03/10/2015,125,Potato,700,800,755
,05/10/2015,100,Potato,700,800,750
,06/10/2015,110,Potato,700,800,760
,07/10/2015,105,Potato,700,800,760
,08/10/2015,100,Potato,700,800,755
,09/10/2015,110,Potato,700,800,760
,10/10/2015,115,Potato,700,800,765
,12/10/2015,120,Potato,700,800,750
,13/10/2015,130,Potato,700,800,745
,14/10/2015,100,Potato,700,800,745
,15/10/2015,90,Potato,700,800,750
,16/10/2015,80,Potato,700,800,755
,17/10/2015,85,Potato,700,800,765
,19/10/2015,95,Potato,700,800,760
,20/10/2015,70,Potato,750,850,800
,21/10/2015,75,Potato,750,850,810
,22/10/2015,85,Potato,750,850,815
,23/10/2015,80,Potato,750,850,820
,24/10/2015,90,Potato,775,875,825
,26/10/2015,95,Potato,750,850,810
,27/10/2015,80,Potato,775,850,815
,28/10/2015,85,Potato,775,875,815
,30/10/2015,90,Potato,775,875,825
Jayas,02/10/2015,40,Desi,660,670,665
,09/10/2015,37.5,Desi,660,700,690
,16/10/2015,28,Desi,700,730,725
,23/10/2015,42.5,Desi,750,775,760
,30/10/2015,37.5,Desi,730,750,735
Jhansi,03/10/2015,70,Other,550,700,600
,04/10/2015,80,Other,550,650,610
,05/10/2015,90,Other,600,700,620
,06/10/2015,90,Other,570,675,620
,07/10/2015,110,Other,600,700,610
,08/10/2015,90,Other,600,750,620
,09/10/2015,100,Other,580,700,620
,10/10/2015,90,Other,600,700,625
,11/10/2015,90,Other,600,700,625
,12/10/2015,90,Other,600,700,625
,13/10/2015,80,Other,600,700,615
,14/10/2015,80,Other,600,700,615
,15/10/2015,80,Other,600,700,620
,16/10/2015,90,Other,600,675,620
,17/10/2015,80,Other,570,660,610
,19/10/2015,85,Other,570,660,610
,23/10/2015,65,Other,610,NR,625
,26/10/2015,90,Other,600,680,620
,27/10/2015,90,Other,600,700,620
,28/10/2015,90,Other,600,700,620
,29/10/2015,95,Other,600,700,625
,30/10/2015,60,Other,600,680,620
,31/10/2015,80,Other,600,670,620
Jhijhank,30/10/2015,85,Desi,NR,NR,600
Kamlaganj,23/10/2015,150,Local,NR,NR,570
,30/10/2015,120,Local,NR,NR,570
Kannauj,01/10/2015,161,Desi,NR,NR,575
,03/10/2015,165,Desi,NR,NR,575
,04/10/2015,180,Desi,NR,NR,570
,05/10/2015,181,Desi,NR,NR,570
,07/10/2015,185,Desi,NR,NR,575
,08/10/2015,190,Desi,NR,NR,575
,09/10/2015,192,Desi,NR,NR,575
,10/10/2015,195,Desi,NR,NR,575
,11/10/2015,180,Desi,NR,NR,580
,12/10/2015,200,Desi,NR,NR,580
,14/10/2015,205,Desi,NR,NR,580
,15/10/2015,210,Desi,NR,NR,580
,16/10/2015,215,Desi,NR,NR,580
,17/10/2015,230,Desi,NR,NR,575
,18/10/2015,232,Desi,NR,NR,570
,19/10/2015,238,Desi,NR,NR,590
,21/10/2015,240,Desi,NR,NR,590
,22/10/2015,260,Desi,NR,NR,590
,23/10/2015,265,Desi,NR,NR,590
,24/10/2015,270,Desi,NR,NR,580
,25/10/2015,271,Desi,NR,NR,580
,26/10/2015,275,Desi,NR,NR,580
,28/10/2015,258,Desi,NR,NR,580
,29/10/2015,280,Desi,NR,NR,550
,30/10/2015,260,Desi,NR,NR,560
,31/10/2015,240,Desi,NR,NR,580
Kanpur(Grain),01/10/2015,930,Desi,NR,NR,845
,03/10/2015,960,Desi,NR,NR,840
,05/10/2015,950,Desi,NR,NR,850
,06/10/2015,900,Desi,NR,NR,875
,07/10/2015,850,Desi,NR,NR,885
,08/10/2015,800,Desi,NR,NR,900
,09/10/2015,760,Desi,NR,NR,900
,10/10/2015,800,Desi,NR,NR,900
,12/10/2015,750,Desi,NR,NR,915
,13/10/2015,720,Desi,NR,NR,920
,14/10/2015,730,Desi,NR,NR,925
,15/10/2015,720,Desi,NR,NR,940
,16/10/2015,700,Desi,NR,NR,950
,17/10/2015,685,Desi,NR,NR,960
,19/10/2015,680,Desi,NR,NR,975
,20/10/2015,565,Desi,NR,NR,980
,21/10/2015,570,Desi,NR,NR,970
,22/10/2015,575,Desi,NR,NR,965
,23/10/2015,580,Desi,NR,NR,900
,24/10/2015,750,Desi,NR,NR,870
,26/10/2015,600,Desi,NR,NR,885
,27/10/2015,610,Desi,NR,NR,885
,28/10/2015,620,Desi,NR,NR,880
,29/10/2015,625,Desi,NR,NR,875
,30/10/2015,600,Desi,NR,NR,870
Karnailganj,30/10/2015,23,Desi,750,800,780
,31/10/2015,24,Desi,750,800,780
Karvi,02/10/2015,13.5,Other,475,600,500
,09/10/2015,12.5,Other,575,680,630
,10/10/2015,11.5,Other,575,710,635
,11/10/2015,12,Other,585,700,640
,19/10/2015,7.5,Other,620,750,685
,20/10/2015,6.5,Other,630,750,690
,21/10/2015,10.5,Other,625,730,680
,22/10/2015,11,Other,620,725,675
,23/10/2015,9,Other,625,740,685
,24/10/2015,11.5,Other,630,730,680
,25/10/2015,12,Other,625,725,675
,26/10/2015,10,Other,630,730,680
,27/10/2015,12.5,Other,620,725,670
,28/10/2015,11,Other,625,725,675
,30/10/2015,8,Other,625,760,710
,31/10/2015,9.5,Other,675,775,725
Kasganj,01/10/2015,35,Desi,600,630,610
,02/10/2015,50,Desi,580,620,600
,03/10/2015,53,Desi,580,610,590
,06/10/2015,54,Desi,600,630,610
,07/10/2015,51,Desi,600,630,610
,09/10/2015,58,Desi,600,630,610
,13/10/2015,56,Desi,600,620,610
,14/10/2015,54,Desi,600,640,620
,15/10/2015,56,Desi,600,640,610
,16/10/2015,66,Desi,580,620,600
,17/10/2015,58,Desi,600,640,620
,23/10/2015,50,Desi,660,700,680
,27/10/2015,38,Desi,690,710,700
,28/10/2015,34,Desi,700,740,720
,29/10/2015,32,Desi,710,750,730
,30/10/2015,30,Desi,720,760,740
,31/10/2015,34,Desi,740,770,750
Khaga,02/10/2015,4,Potato,NR,NR,840
,03/10/2015,5.5,Potato,NR,NR,825
,04/10/2015,5,Potato,NR,NR,830
,05/10/2015,4.5,Potato,NR,NR,840
,06/10/2015,6,Potato,NR,NR,800
,07/10/2015,5,Potato,NR,NR,820
,09/10/2015,4,Potato,NR,NR,830
,10/10/2015,6,Potato,NR,NR,810
,11/10/2015,3,Potato,NR,NR,825
,14/10/2015,8,Potato,NR,NR,800
,16/10/2015,8.5,Potato,NR,NR,790
,18/10/2015,6,Potato,NR,NR,830
,19/10/2015,5,Potato,NR,NR,810
,20/10/2015,6.5,Potato,NR,NR,860
,21/10/2015,6,Potato,NR,NR,910
,24/10/2015,8,Potato,NR,NR,880
,25/10/2015,7,Potato,NR,NR,890
,26/10/2015,6,Potato,NR,NR,910
,27/10/2015,9,Potato,NR,NR,900
,28/10/2015,7.5,Potato,NR,NR,920
,30/10/2015,7,Potato,NR,NR,925
Khair,01/10/2015,150,Other,490,550,520
,02/10/2015,150,Other,480,540,510
,03/10/2015,150,Other,480,540,510
,04/10/2015,100,Other,530,590,560
,05/10/2015,100,Other,570,630,600
,06/10/2015,80,Other,620,680,650
,08/10/2015,80,Other,720,780,750
,09/10/2015,80,Other,770,830,800
,10/10/2015,80,Other,800,850,820
,11/10/2015,100,Other,770,830,800
,12/10/2015,80,Other,820,870,850
,13/10/2015,150,Other,800,840,820
,15/10/2015,150,Other,780,830,810
,16/10/2015,150,Other,800,840,820
,17/10/2015,150,Other,820,870,850
,18/10/2015,100,Other,850,900,880
,19/10/2015,108,Other,860,920,890
,20/10/2015,100,Other,870,930,900
,22/10/2015,200,Other,870,930,900
,23/10/2015,200,Other,890,950,920
,24/10/2015,100,Other,920,980,950
